2025-08-27T18:17:37.5580434Z,regional_kmz_for_ftp,main,50
2025-08-27T19:04:50.9156407Z,regional_kmz_for_ftp,main,1
2025-08-27T20:03:33.2094175Z,regional_kmz_for_ftp,main,1
2025-08-28T17:01:45.7775452Z,medevac_runway_search,main,30
2025-08-28T17:06:36.6339083Z,medevac_runway_search,main,30
2025-08-28T17:32:47.2548782Z,medevac_runway_search,main,30
2025-08-28T17:34:02.9278815Z,medevac_runway_search,main,30
2025-08-28T18:14:00.8446725Z,ak_parcels,main,40
